Symbol	Trade Type	Entry DateTime	Exit DateTime	Entry Price	Exit Price	Trade Quantity	Max Open Quantity	Max Closed Quantity	Profit/Loss (C)	Cumulative Profit/Loss (C)	Note	Open Position Quantity	Close Position Quantity	Duration	Commission (C)	High Price While Open	Low Price While Open	Exit Efficiency	Entry Efficiency	FlatToFlat Profit/Loss (C)	FlatToFlat Max Open Profit (C)	FlatToFlat Max Open Loss (C)	Max Open Profit (C)	Max Open Loss (C)	Total Efficiency	Account	Highest Cumulative P/L (C)	Lowest Cumulative P/L (C)	Maximum Runup (C)	Maximum Drawdown (C)
NQH26	Short	2026-02-26  13:34:06.051 BP	2026-02-26  13:34:22.096 EP	24950.75	24952.50	3	3	3	-117.60	-13017.40	IPS(all)+TM(all+last50)	3	0	00:00:16	12.60	24956.25	24950.25	59.0%	100.0%	-117.60 F	30.00	-330.00	30.00	-330.00	-32.7%	TM_6	0.00	-16629.20	4507.00	-16629.20
NQH26	Short	2026-02-26  13:35:45.596 BP	2026-02-26  13:36:27.778 EP	24962.25	24981.00	3	3	3	-1137.60	-14155.00	IPS(all)+TM(all+last50)	3	0	00:00:42	12.60	24981.00	24958.50	-0.9%	100.0%	-1137.60 F	225.00	-1125.00	225.00	-1125.00	-84.3%	TM_6	0.00	-16629.20	4507.00	-16629.20
NQH26	Short	2026-02-26  13:37:05.953 BP	2026-02-26  13:37:22.229 EP	24993.00	25000.00	3	3	3	-432.60	-14587.60	IPS(all)+TM(all+last50)	3	0	00:00:16	12.60	25000.00	24987.25	-1.6%	100.0%	-432.60 F	345.00	-420.00	345.00	-420.00	-56.5%	TM_6	0.00	-16629.20	4507.00	-16629.20
NQH26	Short	2026-02-26  13:47:31.185 BP	2026-02-26  13:48:48.943	25004.75	24991.50	1	3	1	260.80	-14326.80	IPS(all)+TM(all+last50)	3	2	00:01:17	4.20	25007.00	24991.50	98.6%	100.0%	260.80	265.00	-45.00	265.00	-45.00	84.1%	TM_6	0.00	-16629.20	4507.00	-16629.20
NQH26	Short	2026-02-26  13:47:31.185	2026-02-26  13:51:03.435	25004.75	24978.25	1	3	2	525.80	-13801.00	IPS(all)+TM(all+last50)	3	1	00:03:32	4.20	25007.00	24978.25	69.6%	100.0%	786.60	795.00	-90.00	530.00	-45.00	59.4%	TM_6	0.00	-16629.20	4507.00	-16629.20
NQH26	Short	2026-02-26  13:47:31.185	2026-02-26  13:51:36.569 EP	25004.75	24987.75	1	3	3	335.80	-13465.20	IPS(all)+TM(all+last50)	3	0	00:04:05	4.20	25007.00	24977.25	31.8%	100.0%	1122.40 F	1345.00	-135.00	550.00	-45.00	22.7%	TM_6	0.00	-16629.20	4507.00	-16629.20
NQH26	Long	2026-02-26  13:56:33.035 BP	2026-02-26  13:56:57.141	24997.25	25010.75	1	3	1	265.80	-13199.40	IPS(all)+TM(all+last50)	3	2	00:00:24	4.20	25010.75	24994.50	98.7%	100.0%	265.80	270.00	-55.00	270.00	-55.00	81.8%	TM_6	0.00	-16629.20	4507.00	-16629.20
NQH26	Long	2026-02-26  13:56:33.035	2026-02-26  14:03:44.462	24997.25	25024.25	1	3	2	535.80	-12663.60	IPS(all)+TM(all+last50)	3	1	00:07:11	4.20	25024.25	24988.25	73.8%	100.0%	801.60	810.00	-235.00	540.00	-180.00	51.3%	TM_6	0.00	-16629.20	4507.00	-16629.20
NQH26	Long	2026-02-26  13:56:33.035	2026-02-26  14:11:10.934 EP	24997.25	25060.25	1	3	3	1255.80	-11407.80	IPS(all)+TM(all+last50)	3	0	00:14:37	4.20	25072.00	24988.25	61.4%	100.0%	2057.40 F	2305.00	-415.00	1495.00	-180.00	46.2%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-26  14:11:45.924 BP	2026-02-26  14:16:20.634 EP	25052.50	25068.75	3	3	3	-987.60	-12395.40	IPS(all)+TM(all+last50)	3	0	00:04:34	12.60	25071.00	25048.00	8.9%	100.0%	-987.60 F	270.00	-1110.00	270.00	-1110.00	-71.6%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-26  14:19:30.060 BP	2026-02-26  14:23:19.746 EP	25061.00	25082.00	3	3	3	-1272.60	-13668.00	IPS(all)+TM(all+last50)	3	0	00:03:49	12.60	25082.00	25058.50	-0.9%	100.0%	-1272.60 F	150.00	-1260.00	150.00	-1260.00	-90.3%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-26  14:58:32.583 BP	2026-02-26  14:59:21.402	25076.75	25065.00	1	3	1	230.80	-13437.20	IPS(all)+TM(all+last50)	3	2	00:00:48	4.20	25077.25	25065.00	98.3%	100.0%	230.80	235.00	-10.00	235.00	-10.00	94.2%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-26  14:58:32.583	2026-02-26  15:09:41.389	25076.75	25053.00	1	3	2	470.80	-12966.40	IPS(all)+TM(all+last50)	3	1	00:11:08	4.20	25094.75	25053.00	77.9%	100.0%	701.60	710.00	-370.00	475.00	-360.00	43.6%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-26  14:58:32.583	2026-02-26  15:16:20.163 EP	25076.75	25037.75	1	3	3	775.80	-12190.60	IPS(all)+TM(all+last50)	3	0	00:17:47	4.20	25094.75	25026.75	61.7%	100.0%	1477.40 F	1710.00	-730.00	1000.00	-360.00	31.8%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-26  15:37:53.196 BP	2026-02-26  15:38:43.125 EP	25057.75	25071.25	3	3	3	-822.60	-13013.20	IPS(all)+TM(all+last50)	3	0	00:00:49	12.60	25071.25	25056.00	-1.4%	100.0%	-822.60 F	105.00	-810.00	105.00	-810.00	-89.9%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-26  15:52:28.379 BP	2026-02-26  15:53:18.727	25044.50	25055.50	1	3	1	215.80	-12797.40	IPS(all)+TM(all+last50)	3	2	00:00:50	4.20	25055.50	25043.75	98.2%	100.0%	215.80	220.00	-15.00	220.00	-15.00	91.8%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-26  15:52:28.379	2026-02-26  15:56:12.259	25044.50	25066.75	1	3	2	440.80	-12356.60	IPS(all)+TM(all+last50)	3	1	00:03:43	4.20	25066.75	25043.75	67.7%	100.0%	656.60	665.00	-30.00	445.00	-15.00	63.4%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-26  15:52:28.379	2026-02-26  16:00:42.740 EP	25044.50	25075.25	1	3	3	610.80	-11745.80	IPS(all)+TM(all+last50)	3	0	00:08:14	4.20	25088.00	25043.75	41.5%	100.0%	1267.40 F	1535.00	-45.00	870.00	-15.00	38.7%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-26  19:42:44.044 BP	2026-02-26  19:43:59.041 EP	24978.25	24969.75	3	3	3	-522.60	-12268.40	IPS(all)+TM(all+last50)	3	0	00:01:14	12.60	24979.00	24969.75	-2.3%	100.0%	-522.60 F	45.00	-510.00	45.00	-510.00	-94.2%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-26  20:37:50.113 BP	2026-02-26  20:49:06.578	24991.50	24973.00	1	3	1	365.80	-11902.60	IPS(all)+TM(all+last50)	3	2	00:11:16	4.20	25006.00	24973.00	99.4%	100.0%	365.80	370.00	-290.00	370.00	-290.00	55.4%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-26  20:37:50.113	2026-02-26  21:05:13.572 EP	24991.50	25006.75	2	3	3	-618.40	-12521.00	IPS(all)+TM(all+last50)	3	0	00:27:23	8.40	25006.75	24971.00	13.5%	100.0%	-252.60 F	1190.00	-900.00	820.00	-610.00	-29.6%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-27  05:59:45.735 BP	2026-02-27  06:31:26.859 EP	25003.00	24984.25	3	3	3	-1137.60	-13658.60	IPS(all)+TM(all+last50)	3	0	00:31:41	12.60	25012.75	24984.25	-0.7%	100.0%	-1137.60 F	585.00	-1125.00	585.00	-1125.00	-66.5%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-27  08:32:29.837 BP	2026-02-27  08:36:05.731 EP	24846.25	24827.50	3	3	3	-1137.60	-14796.20	IPS(all)+TM(all+last50)	3	0	00:03:35	12.60	24858.00	24827.50	-0.7%	100.0%	-1137.60 F	705.00	-1125.00	705.00	-1125.00	-62.2%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-27  08:38:21.348 BP	2026-02-27  08:41:18.496 EP	24817.00	24805.50	3	3	3	-702.60	-15498.80	IPS(all)+TM(all+last50)	3	0	00:02:57	12.60	24834.50	24805.50	-0.7%	100.0%	-702.60 F	1050.00	-690.00	1050.00	-690.00	-40.4%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-27  08:50:38.306 BP	2026-02-27  08:59:01.591 EP	24853.75	24868.00	3	3	3	-867.60	-16366.40	IPS(all)+TM(all+last50)	3	0	00:08:23	12.60	24868.00	24838.75	-0.7%	100.0%	-867.60 F	900.00	-855.00	900.00	-855.00	-49.4%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-27  09:32:01.757 BP	2026-02-27  09:32:37.839	24835.50	24853.75	1	3	1	360.80	-16005.60	IPS(all)+TM(all+last50)	3	2	00:00:36	4.20	24853.75	24824.25	99.3%	100.0%	360.80	365.00	-225.00	365.00	-225.00	61.2%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-27  09:32:01.757	2026-02-27  09:32:53.597	24835.50	24872.00	1	3	2	725.80	-15279.80	IPS(all)+TM(all+last50)	3	1	00:00:51	4.20	24872.00	24824.25	76.1%	100.0%	1086.60	1095.00	-450.00	730.00	-225.00	47.0%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-27  09:32:01.757	2026-02-27  09:33:07.969 EP	24835.50	24892.50	1	3	3	1135.80	-14144.00	IPS(all)+TM(all+last50)	3	0	00:01:06	4.20	24904.00	24824.25	57.7%	100.0%	2222.40 F	2465.00	-675.00	1370.00	-225.00	36.2%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-27  09:34:08.042 BP	2026-02-27  09:36:19.087	24876.00	24858.00	1	3	1	355.80	-13788.20	IPS(all)+TM(all+last50)	3	2	00:02:11	4.20	24892.25	24858.00	99.4%	100.0%	355.80	360.00	-325.00	360.00	-325.00	51.9%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-27  09:34:08.042	2026-02-27  09:39:45.841 EP	24876.00	24903.00	2	3	3	-1088.40	-14876.60	IPS(all)+TM(all+last50)	3	0	00:05:37	8.40	24903.00	24840.50	9.9%	100.0%	-732.60 F	1780.00	-1405.00	1420.00	-1080.00	-34.2%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-27  09:48:05.114 BP	2026-02-27  09:48:40.437	24896.75	24918.25	1	3	1	425.80	-14450.80	IPS(all)+TM(all+last50)	3	2	00:00:35	4.20	24918.25	24876.50	99.5%	100.0%	425.80	430.00	-405.00	430.00	-405.00	51.0%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-27  09:48:05.114	2026-02-27  09:49:16.183	24896.75	24936.50	1	3	2	790.80	-13660.00	IPS(all)+TM(all+last50)	3	1	00:01:11	4.20	24936.50	24876.50	78.7%	100.0%	1216.60	1225.00	-810.00	795.00	-405.00	38.9%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Long	2026-02-27  09:48:05.114	2026-02-27  09:49:21.472 EP	24896.75	24927.00	1	3	3	600.80	-13059.20	IPS(all)+TM(all+last50)	3	0	00:01:16	4.20	24938.50	24876.50	55.4%	100.0%	1817.40 F	2060.00	-1215.00	835.00	-405.00	18.3%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-27  09:50:26.706 BP	2026-02-27  09:50:47.204	24915.75	24896.50	1	3	1	380.80	-12678.40	IPS(all)+TM(all+last50)	3	2	00:00:20	4.20	24924.50	24896.50	99.3%	100.0%	380.80	385.00	-175.00	385.00	-175.00	68.0%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-27  09:50:26.706	2026-02-27  09:53:28.569	24915.75	24877.00	1	3	2	770.80	-11907.60	IPS(all)+TM(all+last50)	3	1	00:03:01	4.20	24935.50	24877.00	77.5%	100.0%	1151.60	1160.00	-570.00	775.00	-395.00	44.6%	TM_6	0.00	-16629.20	5221.40	-16629.20
NQH26	Short	2026-02-27  09:50:26.706	2026-02-27  09:53:39.092 EP	24915.75	24884.25	1	3	3	625.80	-11281.80	IPS(all)+TM(all+last50)	3	0	00:03:12	4.20	24935.50	24875.00	54.1%	100.0%	1777.40 F	1975.00	-965.00	815.00	-395.00	21.3%	TM_6	0.00	-16629.20	5347.40	-16629.20
NQH26	Short	2026-02-27  09:59:08.154 BP	2026-02-27  09:59:48.593 EP	24881.25	24887.75	3	3	3	-402.60	-11684.40	IPS(all)+TM(all+last50)	3	0	00:00:40	12.60	24888.00	24870.50	0.2%	100.0%	-402.60 F	645.00	-405.00	645.00	-405.00	-38.3%	TM_6	0.00	-16629.20	5347.40	-16629.20
NQH26	Short	2026-02-27  10:00:42.866 BP	2026-02-27  10:01:01.448 EP	24871.25	24904.00	3	3	3	-1977.60	-13662.00	IPS(all)+TM(all+last50)	3	0	00:00:18	12.60	24904.00	24866.50	-0.6%	100.0%	-1977.60 F	285.00	-1965.00	285.00	-1965.00	-87.9%	TM_6	0.00	-16629.20	5347.40	-16629.20
NQH26	Short	2026-02-27  10:03:29.359 BP	2026-02-27  10:04:06.141	24916.25	24897.00	1	3	1	380.80	-13281.20	IPS(all)+TM(all+last50)	3	2	00:00:36	4.20	24928.25	24897.00	99.3%	100.0%	380.80	385.00	-240.00	385.00	-240.00	60.9%	TM_6	0.00	-16629.20	5347.40	-16629.20
NQH26	Short	2026-02-27  10:03:29.359	2026-02-27  10:06:15.774 EP	24916.25	24953.50	2	3	3	-1498.40	-14779.60	IPS(all)+TM(all+last50)	3	0	00:02:46	8.40	24953.50	24893.25	7.6%	100.0%	-1117.60 F	1305.00	-1730.00	920.00	-1490.00	-49.4%	TM_6	0.00	-16629.20	5347.40	-16629.20
NQH26	Short	2026-02-27  10:10:12.887 BP	2026-02-27  10:11:29.453 EP	24952.75	24978.25	3	3	3	-1542.60	-16322.20	IPS(all)+TM(all+last50)	3	0	00:01:16	12.60	24978.25	24952.75	-0.8%	100.0%	-1542.60 F	0.00	-1530.00	0.00	-1530.00	-100.8%	TM_6	0.00	-16629.20	5347.40	-16629.20
NQH26	Long	2026-02-27  10:28:43.064 BP	2026-02-27  10:32:24.942 EP	24980.00	24945.00	3	3	3	-2112.60	-18434.80	IPS(all)+TM(all+last50)	3	0	00:03:41	12.60	24983.50	24945.00	-0.5%	100.0%	-2112.60 F	210.00	-2100.00	210.00	-2100.00	-91.5%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Short	2026-02-27  11:20:16.125 BP	2026-02-27  11:23:24.574	24971.00	24956.75	1	3	1	280.80	-18154.00	IPS(all)+TM(all+last50)	3	2	00:03:08	4.20	24979.25	24956.75	99.1%	100.0%	280.80	285.00	-165.00	285.00	-165.00	62.4%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Short	2026-02-27  11:20:16.125	2026-02-27  11:43:22.069	24971.00	24942.25	1	3	2	570.80	-17583.20	IPS(all)+TM(all+last50)	3	1	00:23:05	4.20	25009.75	24942.25	83.9%	100.0%	851.60	860.00	-940.00	575.00	-775.00	31.7%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Short	2026-02-27  11:20:16.125	2026-02-27  11:44:02.074 EP	24971.00	24947.25	1	3	3	470.80	-17112.40	IPS(all)+TM(all+last50)	3	0	00:23:45	4.20	25009.75	24935.75	66.6%	100.0%	1322.40 F	1565.00	-1715.00	705.00	-775.00	14.4%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Long	2026-02-27  11:45:40.172 BP	2026-02-27  11:51:24.963	24950.00	24965.75	1	3	1	310.80	-16801.60	IPS(all)+TM(all+last50)	3	2	00:05:44	4.20	24965.75	24933.00	99.4%	100.0%	310.80	315.00	-340.00	315.00	-340.00	47.5%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Long	2026-02-27  11:45:40.172	2026-02-27  11:54:26.990	24950.00	24981.50	1	3	2	625.80	-16175.80	IPS(all)+TM(all+last50)	3	1	00:08:46	4.20	24981.50	24933.00	80.4%	100.0%	936.60	945.00	-680.00	630.00	-340.00	38.5%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Long	2026-02-27  11:45:40.172	2026-02-27  11:55:42.464 EP	24950.00	24995.00	1	3	3	895.80	-15280.00	IPS(all)+TM(all+last50)	3	0	00:10:02	4.20	25005.75	24933.00	62.2%	100.0%	1832.40 F	2060.00	-1020.00	1115.00	-340.00	29.1%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Short	2026-02-27  11:58:15.500 BP	2026-02-27  11:59:38.051	24984.75	24969.00	1	3	1	310.80	-14969.20	IPS(all)+TM(all+last50)	3	2	00:01:22	4.20	24993.50	24969.00	99.1%	100.0%	310.80	315.00	-175.00	315.00	-175.00	63.4%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Short	2026-02-27  11:58:15.500	2026-02-27  12:02:23.887 EP	24984.75	25006.00	2	3	3	-858.40	-15827.60	IPS(all)+TM(all+last50)	3	0	00:04:08	8.40	25006.00	24965.00	7.8%	100.0%	-547.60 F	1105.00	-1025.00	790.00	-850.00	-40.3%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Long	2026-02-27  12:23:43.401 BP	2026-02-27  12:24:04.267	24920.75	24935.50	1	3	1	290.80	-15536.80	IPS(all)+TM(all+last50)	3	2	00:00:20	4.20	24935.50	24917.75	98.8%	100.0%	290.80	295.00	-60.00	295.00	-60.00	81.9%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Long	2026-02-27  12:23:43.401	2026-02-27  12:25:13.153	24920.75	24947.50	1	3	2	530.80	-15006.00	IPS(all)+TM(all+last50)	3	1	00:01:29	4.20	24947.50	24917.75	68.5%	100.0%	821.60	830.00	-120.00	535.00	-60.00	55.9%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Long	2026-02-27  12:23:43.401	2026-02-27  12:25:35.136 EP	24920.75	24941.50	1	3	3	410.80	-14595.20	IPS(all)+TM(all+last50)	3	0	00:01:51	4.20	24953.75	24917.75	35.4%	100.0%	1232.40 F	1490.00	-180.00	660.00	-60.00	24.6%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Short	2026-02-27  13:32:50.533 BP	2026-02-27  13:40:21.368 EP	24897.25	24918.25	3	3	3	-1272.60	-15867.80	IPS(all)+TM(all+last50)	3	0	00:07:30	12.60	24918.25	24888.00	-0.7%	100.0%	-1272.60 F	555.00	-1260.00	555.00	-1260.00	-70.1%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Short	2026-02-27  13:43:14.859 BP	2026-02-27  13:50:41.263	24913.50	24898.25	1	3	1	300.80	-15567.00	IPS(all)+TM(all+last50)	3	2	00:07:26	4.20	24924.00	24898.25	99.2%	100.0%	300.80	305.00	-210.00	305.00	-210.00	58.4%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Short	2026-02-27  13:43:14.859	2026-02-27  14:03:17.422 EP	24913.50	24931.00	2	3	3	-708.40	-16275.40	IPS(all)+TM(all+last50)	3	0	00:20:02	8.40	24931.25	24886.00	9.1%	100.0%	-407.60 F	1405.00	-920.00	1100.00	-710.00	-30.5%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Long	2026-02-27  14:13:39.208 BP	2026-02-27  14:30:08.829 EP	24916.75	24897.50	3	3	3	-1167.60	-17443.00	IPS(all)+TM(all+last50)	3	0	00:16:29	12.60	24922.25	24897.50	-0.8%	100.0%	-1167.60 F	330.00	-1155.00	330.00	-1155.00	-78.6%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Long	2026-02-27  14:33:52.678 BP	2026-02-27  14:37:25.894	24903.75	24916.50	1	3	1	250.80	-17192.20	IPS(all)+TM(all+last50)	3	2	00:03:33	4.20	24916.50	24898.25	98.8%	100.0%	250.80	255.00	-110.00	255.00	-110.00	68.7%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Long	2026-02-27  14:33:52.678	2026-02-27  14:42:38.571 EP	24903.75	24889.50	2	3	3	-578.40	-17770.60	IPS(all)+TM(all+last50)	3	0	00:08:45	8.40	24919.50	24889.50	6.5%	100.0%	-327.60 F	885.00	-680.00	630.00	-570.00	-37.0%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Short	2026-02-27  15:09:35.840 BP	2026-02-27  15:10:23.682 EP	24915.25	24923.50	3	3	3	-507.60	-18278.20	IPS(all)+TM(all+last50)	3	0	00:00:47	12.60	24923.50	24913.25	-2.0%	100.0%	-507.60 F	120.00	-495.00	120.00	-495.00	-82.5%	TM_6	0.00	-18434.80	5347.40	-18434.80
NQH26	Short	2026-02-27  15:50:00.249 BP	2026-02-27  15:50:08.400 EP	24948.00	24961.50	3	3	3	-822.60	-19100.80	IPS(all)+TM(all+last50)	3	0	00:00:08	12.60	24961.50	24942.25	-1.1%	100.0%	-822.60 F	345.00	-810.00	345.00	-810.00	-71.2%	TM_6	0.00	-19100.80	5347.40	-19100.80
									Total: -19100.80																					
