trade_id,entry_time,exit_time,entry_price,exit_price,side,matched_5s,matched_10s,matched_30s,matched_60s,matched_300s,root_cause
,2024-03-08T15:38:28.345842+00:00,2024-03-08T15:38:42.645950+00:00,18374.5,18383.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T15:41:19.997650+00:00,2024-03-08T15:41:31.504128+00:00,18388.5,18395.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T15:43:30.999138+00:00,2024-03-08T15:45:13.327571+00:00,18384.0,18375.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T15:43:30.999138+00:00,2024-03-08T15:45:20.833045+00:00,18384.0,18367.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T15:43:30.999138+00:00,2024-03-08T15:46:03.407450+00:00,18384.0,18353.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:03:59.640349+00:00,2024-03-08T16:05:35.297751+00:00,18326.0,18308.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:06:09.276870+00:00,2024-03-08T16:06:18.713047+00:00,18309.75,18318.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:06:09.276870+00:00,2024-03-08T16:08:44.428932+00:00,18309.75,18297.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:10:11.259849+00:00,2024-03-08T16:13:01.624936+00:00,18277.5,18285.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:10:11.259849+00:00,2024-03-08T16:17:03.500890+00:00,18277.5,18257.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:18:14.787355+00:00,2024-03-08T16:18:36.301507+00:00,18254.0,18241.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:19:03.351751+00:00,2024-03-08T16:20:26.323471+00:00,18250.75,18260.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:19:03.351751+00:00,2024-03-08T16:20:39.376914+00:00,18250.75,18269.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:19:03.351751+00:00,2024-03-08T16:20:52.817361+00:00,18250.75,18263.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:21:37.903540+00:00,2024-03-08T16:22:14.765942+00:00,18265.25,18255.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:21:37.903540+00:00,2024-03-08T16:23:26.913439+00:00,18265.25,18245.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:21:37.903540+00:00,2024-03-08T16:24:48.471214+00:00,18265.25,18228.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:26:30.506082+00:00,2024-03-08T16:28:09.733427+00:00,18227.0,18216.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:26:30.506082+00:00,2024-03-08T16:28:12.237432+00:00,18227.0,18206.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:26:30.506082+00:00,2024-03-08T16:28:57.520529+00:00,18227.0,18203.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:31:44.488928+00:00,2024-03-08T16:32:00.148684+00:00,18174.5,18163.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:36:08.135567+00:00,2024-03-08T16:36:49.473321+00:00,18203.75,18217.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:41:05.673276+00:00,2024-03-08T16:41:32.355544+00:00,18219.0,18209.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:48:50.360786+00:00,2024-03-08T16:49:34.268599+00:00,18177.5,18188.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:48:50.360786+00:00,2024-03-08T16:50:39.503631+00:00,18177.5,18199.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T16:48:50.360786+00:00,2024-03-08T16:51:09.602738+00:00,18177.5,18196.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:07:24.180508+00:00,2024-03-08T17:07:31.850199+00:00,18207.75,18197.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:11:01.301208+00:00,2024-03-08T17:11:07.458064+00:00,18147.75,18159.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:11:01.301208+00:00,2024-03-08T17:11:09.989926+00:00,18147.75,18170.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:11:01.301208+00:00,2024-03-08T17:11:25.461309+00:00,18147.75,18177.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:20:12.131073+00:00,2024-03-08T17:20:23.164723+00:00,18147.0,18158.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:20:12.131073+00:00,2024-03-08T17:26:04.986342+00:00,18147.0,18170.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:20:12.131073+00:00,2024-03-08T17:27:41.242377+00:00,18147.0,18181.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:31:30.834192+00:00,2024-03-08T17:35:14.244200+00:00,18186.0,18174.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:31:30.834192+00:00,2024-03-08T17:37:15.435452+00:00,18186.0,18162.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:31:30.834192+00:00,2024-03-08T17:37:30.662662+00:00,18186.0,18166.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:37:31.906932+00:00,2024-03-08T17:38:21.728604+00:00,18169.0,18180.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:37:31.906932+00:00,2024-03-08T17:45:18.843593+00:00,18169.0,18155.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:51:08.233641+00:00,2024-03-08T17:51:14.575862+00:00,18140.25,18151.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:51:08.233641+00:00,2024-03-08T17:51:40.486660+00:00,18140.25,18128.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:51:09.636266+00:00,2024-03-08T18:00:54.211610+00:00,18140.25,18054.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:59:38.958562+00:00,2024-03-08T18:01:18.979628+00:00,18077.0,18065.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:59:38.958562+00:00,2024-03-08T18:02:27.744104+00:00,18077.0,18075.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:59:38.958562+00:00,2024-03-08T18:02:52.964207+00:00,18077.0,18069.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T17:59:40.446230+00:00,2024-03-08T18:34:09.471365+00:00,18077.0,18043.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:01:13.604237+00:00,2024-03-08T18:38:02.820174+00:00,18056.0,18032.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:01:13.604237+00:00,2024-03-08T18:46:13.840447+00:00,18056.0,18042.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:01:13.604237+00:00,2024-03-08T18:47:55.164245+00:00,18056.0,18036.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:01:15.027526+00:00,2024-03-08T19:15:53.081449+00:00,18056.0,18086.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:01:15.027526+00:00,2024-03-08T19:18:38.640683+00:00,18056.0,18096.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:01:15.027526+00:00,2024-03-08T19:19:38.639574+00:00,18056.0,18091.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:30:51.998678+00:00,2024-03-08T19:22:34.204557+00:00,18066.0,18111.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:30:53.600068+00:00,2024-03-08T19:22:35.876740+00:00,18066.0,18111.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:37:05.308217+00:00,2024-03-08T19:30:08.443713+00:00,18021.75,18133.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:37:05.308217+00:00,2024-03-08T19:35:02.224601+00:00,18021.75,18142.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:37:05.308217+00:00,2024-03-08T19:38:12.902924+00:00,18021.75,18148.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T18:37:06.783195+00:00,2024-03-08T19:38:13.999348+00:00,18021.75,18145.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T19:14:57.570196+00:00,2024-03-08T19:38:15.786628+00:00,18077.25,18145.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T19:14:59.169604+00:00,2024-03-08T19:43:03.061452+00:00,18077.25,18159.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T19:22:51.621109+00:00,2024-03-08T19:43:04.798751+00:00,18117.0,18159.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T19:30:02.394775+00:00,2024-03-08T19:59:50.507484+00:00,18124.0,18144.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T19:30:04.228553+00:00,2024-03-08T19:59:52.567495+00:00,18124.0,18144.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T19:42:28.210308+00:00,2024-03-08T20:11:00.435586+00:00,18158.0,18105.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T19:43:27.662006+00:00,2024-03-08T20:11:02.393945+00:00,18165.25,18105.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T20:00:21.795302+00:00,2024-03-08T20:52:47.348163+00:00,18151.75,18060.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-08T20:10:59.896948+00:00,2024-03-08T21:22:36.410339+00:00,18106.25,18054.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-10T22:24:43.172330+00:00,2024-03-10T22:31:51.756926+00:00,18012.75,18021.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-10T22:24:43.172330+00:00,2024-03-10T22:43:24.243540+00:00,18012.75,17992.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T07:23:01.977801+00:00,2024-03-11T08:04:27.750875+00:00,18017.25,18003.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T07:23:01.977801+00:00,2024-03-11T08:05:21.812978+00:00,18017.25,17989.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T07:23:01.977801+00:00,2024-03-11T08:05:44.209781+00:00,18017.25,17997.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T08:31:48.626853+00:00,2024-03-11T08:35:02.175605+00:00,17988.0,18010.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T10:20:57.162525+00:00,2024-03-11T10:24:49.166264+00:00,18013.5,17997.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T10:20:57.162525+00:00,2024-03-11T10:40:05.136169+00:00,18013.5,18034.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T12:12:17.893174+00:00,2024-03-11T12:18:59.367410+00:00,17929.0,17945.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T12:12:17.893174+00:00,2024-03-11T12:20:30.922276+00:00,17929.0,17961.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T12:12:17.893174+00:00,2024-03-11T12:21:10.206462+00:00,17929.0,17954.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T12:52:13.173593+00:00,2024-03-11T13:11:45.237497+00:00,17953.0,17969.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T12:52:13.173593+00:00,2024-03-11T13:19:10.611900+00:00,17953.0,17986.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T12:52:13.173593+00:00,2024-03-11T13:23:30.028024+00:00,17953.0,17980.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T13:32:50.770769+00:00,2024-03-11T13:32:56.322749+00:00,17924.25,17940.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T13:32:50.770769+00:00,2024-03-11T13:33:48.864220+00:00,17924.25,17912.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T13:48:27.781663+00:00,2024-03-11T13:52:11.370630+00:00,17962.5,17946.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T13:48:27.781663+00:00,2024-03-11T13:54:57.368193+00:00,17962.5,17929.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T13:48:27.781663+00:00,2024-03-11T13:56:01.765677+00:00,17962.5,17924.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T15:00:00.404765+00:00,2024-03-11T15:07:54.932368+00:00,17996.75,17981.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T15:00:00.404765+00:00,2024-03-11T15:11:02.127333+00:00,17996.75,17965.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T15:00:00.404765+00:00,2024-03-11T15:12:04.014529+00:00,17996.75,17952.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T15:14:41.520279+00:00,2024-03-11T15:23:06.348497+00:00,17967.0,17941.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T15:23:06.984969+00:00,2024-03-11T15:23:07.487482+00:00,17940.75,17940.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T16:17:56.349529+00:00,2024-03-11T16:19:07.784983+00:00,17975.75,17991.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T16:17:56.349529+00:00,2024-03-11T17:07:26.142786+00:00,17975.75,17958.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T17:55:07.883820+00:00,2024-03-11T18:03:24.040533+00:00,17966.75,17982.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T17:55:07.883820+00:00,2024-03-11T18:31:16.594885+00:00,17966.75,17998.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T17:55:07.883820+00:00,2024-03-11T18:32:52.540663+00:00,17966.75,17992.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T19:47:51.511671+00:00,2024-03-11T19:52:17.418266+00:00,17969.0,17953.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-11T19:47:51.511671+00:00,2024-03-11T20:20:55.726110+00:00,17969.0,17992.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T08:30:00.972753+00:00,2024-03-12T08:30:34.199889+00:00,18049.25,18035.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T08:30:00.972753+00:00,2024-03-12T12:30:00.441147+00:00,18049.25,18021.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T08:30:00.972753+00:00,2024-03-12T12:30:03.285102+00:00,18049.25,17999.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T12:44:20.225798+00:00,2024-03-12T12:55:05.595998+00:00,18117.5,18074.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T13:24:59.697455+00:00,2024-03-12T13:30:00.130936+00:00,18050.0,18071.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T13:24:59.697455+00:00,2024-03-12T13:30:46.329706+00:00,18050.0,18092.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T13:24:59.697455+00:00,2024-03-12T13:30:57.273109+00:00,18050.0,18082.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T15:16:18.109477+00:00,2024-03-12T15:45:13.626558+00:00,18193.25,18150.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T15:47:42.942927+00:00,2024-03-12T15:50:55.544679+00:00,18163.0,18178.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T15:47:42.942927+00:00,2024-03-12T16:04:23.468845+00:00,18163.0,18142.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T16:45:56.627412+00:00,2024-03-12T16:51:12.079389+00:00,18092.5,18108.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T16:45:56.627412+00:00,2024-03-12T17:18:19.858273+00:00,18092.5,18124.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T16:45:56.627412+00:00,2024-03-12T17:23:13.012441+00:00,18092.5,18145.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T18:50:10.542485+00:00,2024-03-12T18:52:14.021058+00:00,18197.5,18219.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T18:50:10.542485+00:00,2024-03-12T19:43:15.929761+00:00,18197.5,18233.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-12T18:50:10.542485+00:00,2024-03-12T19:43:52.814072+00:00,18197.5,18224.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-13T04:13:55.294804+00:00,2024-03-13T05:28:45.634035+00:00,18217.25,18232.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-13T04:13:55.294804+00:00,2024-03-13T07:03:25.820512+00:00,18217.25,18248.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-13T04:13:55.294804+00:00,2024-03-13T07:05:48.017774+00:00,18217.25,18239.25,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-13T11:12:11.374773+00:00,2024-03-13T12:25:22.545794+00:00,18238.0,18188.0,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-13T16:31:49.237586+00:00,2024-03-13T16:43:06.140658+00:00,18074.75,18100.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-13T19:07:01.508779+00:00,2024-03-13T19:27:45.636491+00:00,18121.0,18099.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-13T19:07:01.508779+00:00,2024-03-13T19:28:00.561956+00:00,18121.0,18077.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-13T19:07:01.508779+00:00,2024-03-13T19:28:52.212202+00:00,18121.0,18058.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T01:45:55.518413+00:00,2024-03-14T11:46:49.901369+00:00,18129.5,18394.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T07:59:15.642171+00:00,2024-03-14T12:29:59.833155+00:00,18150.75,18384.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T08:44:09.341597+00:00,2024-03-14T12:30:00.772770+00:00,18404.75,18394.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T08:44:09.341597+00:00,2024-03-14T12:50:45.160874+00:00,18404.75,18372.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T12:50:45.160874+00:00,2024-03-14T12:50:59.912225+00:00,18372.75,18363.5,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T12:50:59.912225+00:00,2024-03-14T13:09:14.565936+00:00,18363.5,18356.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T13:09:14.565936+00:00,2024-03-14T13:12:59.625347+00:00,18356.75,18352.75,LONG,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T13:12:59.625347+00:00,2024-03-14T13:37:02.637485+00:00,18352.75,18384.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T13:32:07.839747+00:00,2024-03-14T13:37:02.637485+00:00,18089.0,18384.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T13:32:07.839747+00:00,2024-03-14T13:41:15.135725+00:00,18089.0,18371.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T13:35:18.881254+00:00,2024-03-14T13:43:52.694954+00:00,18367.0,18362.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T13:35:18.881254+00:00,2024-03-14T13:44:15.107669+00:00,18367.0,18370.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T13:35:18.881254+00:00,2024-03-14T13:49:24.474901+00:00,18367.0,18285.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T13:39:23.473811+00:00,2024-03-14T13:49:24.474901+00:00,18380.75,18285.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T13:39:23.473811+00:00,2024-03-14T14:01:31.759069+00:00,18380.75,18213.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T13:49:58.645822+00:00,2024-03-14T14:01:31.759069+00:00,18273.0,18213.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T13:49:58.645822+00:00,2024-03-14T14:11:12.516727+00:00,18273.0,18269.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T14:01:46.449277+00:00,2024-03-14T14:11:12.516727+00:00,18222.0,18269.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T14:02:42.396249+00:00,2024-03-14T14:11:12.516727+00:00,18230.75,18269.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T14:03:00.837027+00:00,2024-03-14T14:49:44.401875+00:00,18222.25,18283.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T14:11:28.114796+00:00,2024-03-14T15:01:06.955637+00:00,18277.5,18316.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T14:11:49.428076+00:00,2024-03-14T15:01:06.955637+00:00,18285.75,18316.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T14:12:19.091545+00:00,2024-03-14T15:02:11.029455+00:00,18289.25,18328.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T14:49:07.671616+00:00,2024-03-14T15:02:11.029455+00:00,18292.25,18328.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T14:49:07.671616+00:00,2024-03-14T15:17:12.676963+00:00,18292.25,18310.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T15:01:32.430532+00:00,2024-03-14T15:19:48.832780+00:00,18323.0,18300.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T15:01:32.430532+00:00,2024-03-14T15:21:23.531965+00:00,18323.0,18286.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T15:01:32.430532+00:00,2024-03-14T15:24:15.546179+00:00,18323.0,18271.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T15:14:39.318948+00:00,2024-03-14T15:24:15.546179+00:00,18319.25,18271.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T15:14:39.318948+00:00,2024-03-14T15:45:54.026598+00:00,18319.25,18297.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T15:24:29.472062+00:00,2024-03-14T15:45:54.026598+00:00,18266.0,18297.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T15:24:29.472062+00:00,2024-03-14T15:50:45.486173+00:00,18266.0,18291.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T15:49:01.826851+00:00,2024-03-14T15:50:45.486173+00:00,18278.5,18291.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T15:49:01.826851+00:00,2024-03-14T16:07:01.189224+00:00,18278.5,18260.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T15:50:45.921925+00:00,2024-03-14T16:07:01.189224+00:00,18290.25,18260.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T15:50:45.921925+00:00,2024-03-14T16:40:24.561168+00:00,18290.25,18278.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T16:08:09.201171+00:00,2024-03-14T16:44:53.031957+00:00,18249.0,18269.5,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T16:08:09.201171+00:00,2024-03-14T16:45:13.036144+00:00,18249.0,18278.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T16:08:09.201171+00:00,2024-03-14T16:50:52.501721+00:00,18249.0,18271.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T16:38:39.651506+00:00,2024-03-14T16:50:52.501721+00:00,18288.0,18271.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T16:38:39.651506+00:00,2024-03-14T16:58:52.929300+00:00,18288.0,18253.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T16:53:07.168398+00:00,2024-03-14T16:58:52.929300+00:00,18281.0,18253.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T16:57:11.555379+00:00,2024-03-14T16:58:52.929300+00:00,18258.0,18253.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T16:57:11.555379+00:00,2024-03-14T17:22:09.273410+00:00,18258.0,18228.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T16:58:53.868153+00:00,2024-03-14T17:22:09.273410+00:00,18253.5,18228.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T16:58:53.868153+00:00,2024-03-14T17:30:09.685923+00:00,18253.5,18227.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T17:23:40.881099+00:00,2024-03-14T17:35:06.263278+00:00,18237.25,18248.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T17:25:23.713098+00:00,2024-03-14T17:35:06.263278+00:00,18246.5,18248.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T17:26:41.194374+00:00,2024-03-14T18:09:35.223460+00:00,18239.75,18320.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T17:29:13.034243+00:00,2024-03-14T18:09:35.223460+00:00,18236.75,18320.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T17:29:13.034243+00:00,2024-03-14T18:26:34.208099+00:00,18236.75,18304.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T18:10:02.750708+00:00,2024-03-14T18:26:34.208099+00:00,18325.75,18304.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T18:12:08.399184+00:00,2024-03-14T18:26:34.208099+00:00,18332.25,18304.75,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T18:12:56.473731+00:00,2024-03-14T18:42:59.322478+00:00,18323.25,18286.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T18:27:26.233643+00:00,2024-03-14T18:42:59.322478+00:00,18311.0,18286.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T18:31:45.394713+00:00,2024-03-14T18:42:59.322478+00:00,18293.25,18286.0,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T18:31:45.394713+00:00,2024-03-14T19:15:09.947293+00:00,18293.25,18193.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
,2024-03-14T18:44:03.271975+00:00,2024-03-14T19:15:09.947293+00:00,18293.25,18193.25,SHORT,False,False,False,False,False,NO_LOG_FILLS
