Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Buy Price, Sell Price, Sell Target1 Price, BuyTarget1 Price, Sell StopLoss Price, Buy StopLoss Price, Buy Entry, Sell Entry, ATR, Rotation Buy, Rotation Sell, BuyTarget2 Price, BuyTarget3 Price, Sell Target2 Price, Sell Target3 Price, Poly Regression Buy, Poly Regression Sell, Auto Trader Buy Subgraph, Auto Trader Sell Subgraph, BuyTarget4 Price, BuyTarget5 Price, BuyTarget6 Price, Sell Target4 Price, Sell Target5 Price, Sell Target6 Price, Target 1 Price, Target 2 Price, Target 3 Price, Target 4 Price, Target 5 Price, Target 6 Price, Trades +2 STD, Trades -2 STD, Trades +1 STD, Trades -1 STD, UpDownRatio +2 STD, UpDownRatio -2 STD, UpDownRatio +1 STD, UpDownRatio -1 STD, DeltaRatio +1 STD, DeltaRatio +2 STD, DeltaRatio -1 STD, DeltaRatio -2 STD, Ask Bid Trade Ratio +1 STD, Ask Bid Trade Ratio +2 STD, Ask Bid Trade Ratio -1 STD, Ask Bid Trade Ratio -2 STD
2026-6-11, 07:06:37.453000, 29137.00, 29154.75, 29105.25, 29130.50, 1000, 964, 29131.88, 29130.17, 29130.00, 509, 491, 0.00, 29127.50, 29127.25, 0.00, 29157.50, 0.00, 0.00, 0.00, 35.09, 0.00, 0.00, 0.00, 0.00, 29127.00, 29102.50, 0.00, 0.00, 0.00, 29155.00, 0.00, 0.00, 0.00, 29127.50, 29127.50, 29127.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29106.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 07:11:07.523002, 29130.25, 29140.75, 29123.50, 29132.75, 1000, 876, 29131.81, 29132.33, 29132.13, 470, 530, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 34.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 07:20:45.884002, 29132.50, 29160.50, 29114.00, 29159.25, 1000, 946, 29141.56, 29144.58, 29137.25, 421, 579, 0.00, 29123.50, 29123.25, 0.00, 29141.00, 0.00, 0.00, 0.00, 34.06, 0.00, 0.00, 0.00, 0.00, 29123.00, 29098.50, 0.00, 0.00, 0.00, 29160.75, 0.00, 0.00, 0.00, 29123.50, 29123.50, 29123.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29112.60, 0.00, 29112.20, 0.00, 0.00, 0.00, 29112.00, 0.00, 0.00, 0.00
2026-6-11, 07:29:00.254002, 29159.25, 29179.50, 29136.25, 29165.25, 1000, 948, 29160.06, 29160.33, 29157.88, 454, 546, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 34.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 07:31:03.388005, 29165.00, 29192.75, 29160.25, 29192.75, 1000, 922, 29177.69, 29181.92, 29176.50, 413, 587, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 34.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29158.85, 0.00, 29158.45, 0.00, 0.00, 0.00, 29158.25, 0.00, 0.00, 0.00
2026-6-11, 07:37:00.246058, 29193.00, 29197.50, 29153.00, 29156.00, 1000, 917, 29174.88, 29168.83, 29175.25, 543, 457, 0.00, 29160.25, 29160.00, 0.00, 29193.00, 0.00, 0.00, 0.00, 34.58, 0.00, 0.00, 0.00, 0.00, 29159.75, 29135.25, 0.00, 0.00, 0.00, 29197.75, 0.00, 0.00, 0.00, 29160.25, 29160.25, 29160.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29199.30, 0.00, 0.00, 0.00, 29199.50, 0.00
2026-6-11, 07:41:52.025003, 29156.25, 29197.75, 29156.25, 29195.25, 1000, 929, 29176.38, 29183.08, 29177.00, 457, 543, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 35.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 07:53:27.686009, 29194.75, 29205.75, 29184.25, 29205.75, 1000, 895, 29197.63, 29198.58, 29195.00, 416, 584, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 34.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29182.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:02:05.092001, 29205.75, 29207.75, 29180.50, 29197.75, 1000, 878, 29197.94, 29195.33, 29194.13, 478, 522, 0.00, 29184.25, 29184.00, 0.00, 29206.00, 0.00, 0.00, 0.00, 34.16, 0.00, 0.00, 0.00, 0.00, 29183.75, 29159.25, 0.00, 0.00, 0.00, 29208.00, 0.00, 0.00, 0.00, 29184.25, 29184.25, 29184.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:08:59.603000, 29197.75, 29202.00, 29167.75, 29171.75, 1000, 927, 29184.81, 29180.50, 29184.88, 540, 460, 0.00, 29180.50, 29180.25, 0.00, 29208.00, 0.00, 0.00, 0.00, 33.51, 0.00, 0.00, 0.00, 0.00, 29180.00, 29155.50, 0.00, 0.00, 0.00, 29202.25, 0.00, 0.00, 0.00, 29180.50, 29180.50, 29180.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29203.40, 0.00, 0.00, 29203.80, 0.00, 0.00, 0.00, 29204.00, 0.00
2026-6-11, 08:18:53.032000, 29172.25, 29177.75, 29122.75, 29122.75, 1000, 908, 29148.88, 29141.08, 29150.25, 633, 367, 0.00, 29167.75, 29167.50, 0.00, 29202.25, 0.00, 0.00, 0.00, 33.63, 0.00, 0.00, 0.00, 0.00, 29167.25, 29142.75, 0.00, 0.00, 0.00, 29178.00, 0.00, 0.00, 0.00, 29167.75, 29167.75, 29167.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29179.15, 0.00, 0.00, 0.00, 0.00, 0.00, 29179.55, 0.00, 0.00, 0.00, 29179.75
2026-6-11, 08:22:09.074009, 29122.75, 29139.75, 29072.75, 29076.25, 1000, 910, 29102.88, 29096.25, 29106.25, 558, 442, 0.00, 29122.75, 29122.50, 0.00, 29178.00, 0.00, 0.00, 0.00, 35.08, 0.00, 0.00, 0.00, 0.00, 29122.25, 29097.75, 0.00, 0.00, 0.00, 29140.00, 0.00, 0.00, 0.00, 29122.75, 29122.75, 29122.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29141.15, 0.00, 0.00, 29141.55, 0.00, 0.00, 0.00, 29141.75, 0.00
2026-6-11, 08:22:14.802000, 29077.50, 29098.50, 29047.50, 29067.25, 1000, 954, 29072.69, 29071.08, 29073.00, 523, 477, 0.00, 29072.75, 29072.50, 0.00, 29140.00, 0.00, 0.00, 0.00, 35.50, 0.00, 0.00, 0.00, 0.00, 29072.25, 29047.75, 0.00, 0.00, 0.00, 29098.75, 0.00, 0.00, 0.00, 29072.75, 29072.75, 29072.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:22:32.954001, 29066.75, 29077.75, 29031.75, 29058.75, 1000, 839, 29058.75, 29056.08, 29054.75, 503, 497, 0.00, 29047.50, 29047.25, 0.00, 29098.75, 0.00, 0.00, 0.00, 35.94, 0.00, 0.00, 0.00, 0.00, 29047.00, 29022.50, 0.00, 0.00, 0.00, 29078.00, 0.00, 0.00, 0.00, 29047.50, 29047.50, 29047.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29078.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29079.75, 0.00
2026-6-11, 08:23:01.676007, 29058.75, 29063.50, 29013.50, 29027.25, 1000, 858, 29040.75, 29034.75, 29038.50, 618, 382, 0.00, 29031.75, 29031.50, 0.00, 29078.00, 0.00, 0.00, 0.00, 36.33, 0.00, 0.00, 0.00, 0.00, 29031.25, 29006.75, 0.00, 0.00, 0.00, 29063.75, 0.00, 0.00, 0.00, 29031.75, 29031.75, 29031.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29064.90, 0.00, 0.00, 0.00, 29065.30, 0.00, 0.00, 29065.50, 0.00
2026-6-11, 08:23:31.418020, 29026.50, 29088.50, 29009.25, 29085.50, 1000, 792, 29052.44, 29061.08, 29048.88, 494, 506, 0.00, 29013.50, 29013.25, 0.00, 29063.75, 0.00, 0.00, 0.00, 38.10, 0.00, 0.00, 0.00, 0.00, 29013.00, 28988.50, 0.00, 0.00, 0.00, 29088.75, 0.00, 0.00, 0.00, 29013.50, 29013.50, 29013.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29087.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:24:03.886002, 29085.50, 29097.75, 29053.00, 29096.25, 1000, 900, 29083.13, 29082.33, 29075.38, 467, 533, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 38.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:25:09.296000, 29097.75, 29100.50, 29042.75, 29042.75, 1000, 855, 29070.94, 29062.00, 29071.63, 545, 455, 0.00, 29053.00, 29052.75, 0.00, 29098.00, 0.00, 0.00, 0.00, 39.42, 0.00, 0.00, 0.00, 0.00, 29052.50, 29028.00, 0.00, 0.00, 0.00, 29100.75, 0.00, 0.00, 0.00, 29053.00, 29053.00, 29053.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29101.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:26:13.296000, 29042.75, 29078.25, 29026.25, 29053.00, 1000, 909, 29050.06, 29052.50, 29052.25, 434, 566, 0.00, 29042.75, 29042.50, 0.00, 29100.75, 0.00, 0.00, 0.00, 39.88, 0.00, 0.00, 0.00, 0.00, 29042.25, 29017.75, 0.00, 0.00, 0.00, 29078.50, 0.00, 0.00, 0.00, 29042.75, 29042.75, 29042.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:27:36.965000, 29054.25, 29089.25, 29017.75, 29018.00, 1000, 927, 29044.81, 29041.67, 29053.50, 505, 495, 0.00, 29026.25, 29026.00, 0.00, 29078.50, 0.00, 0.00, 0.00, 41.61, 0.00, 0.00, 0.00, 0.00, 29025.75, 29001.25, 0.00, 0.00, 0.00, 29089.50, 0.00, 0.00, 0.00, 29026.25, 29026.25, 29026.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:30:08.561000, 29017.00, 29071.50, 29004.75, 29028.50, 1000, 935, 29030.44, 29034.92, 29038.13, 531, 469, 0.00, 29017.75, 29017.50, 0.00, 29089.50, 0.00, 0.00, 0.00, 42.80, 0.00, 0.00, 0.00, 0.00, 29017.25, 28992.75, 0.00, 0.00, 0.00, 29071.75, 0.00, 0.00, 0.00, 29017.75, 29017.75, 29017.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:31:53.973004, 29028.50, 29048.25, 28985.25, 28985.25, 1000, 918, 29011.81, 29006.25, 29016.75, 510, 490, 0.00, 29004.75, 29004.50, 0.00, 29071.75, 0.00, 0.00, 0.00, 43.93, 0.00, 0.00, 0.00, 0.00, 29004.25, 28979.75, 0.00, 0.00, 0.00, 29048.50, 0.00, 0.00, 0.00, 29004.75, 29004.75, 29004.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:33:11.522002, 28985.25, 28987.25, 28959.50, 28960.25, 1000, 834, 28973.06, 28969.00, 28973.38, 518, 482, 0.00, 28985.25, 28985.00, 0.00, 29048.50, 0.00, 0.00, 0.00, 43.81, 0.00, 0.00, 0.00, 0.00, 28984.75, 28960.25, 0.00, 0.00, 0.00, 28987.50, 0.00, 0.00, 0.00, 28985.25, 28985.25, 28985.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28988.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28989.25, 0.00
2026-6-11, 08:33:47.223001, 28960.25, 28976.25, 28942.75, 28942.75, 1000, 706, 28955.50, 28953.92, 28959.50, 515, 485, 0.00, 28959.50, 28959.25, 0.00, 28987.50, 0.00, 0.00, 0.00, 43.83, 0.00, 0.00, 0.00, 0.00, 28959.00, 28934.50, 0.00, 0.00, 0.00, 28976.50, 0.00, 0.00, 0.00, 28959.50, 28959.50, 28959.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28977.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:34:31.360001, 28942.75, 28992.50, 28930.25, 28976.50, 1000, 881, 28960.50, 28966.42, 28961.38, 511, 489, 0.00, 28942.75, 28942.50, 0.00, 28976.50, 0.00, 0.00, 0.00, 44.70, 0.00, 0.00, 0.00, 0.00, 28942.25, 28917.75, 0.00, 0.00, 0.00, 28992.75, 0.00, 0.00, 0.00, 28942.75, 28942.75, 28942.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:35:39.336004, 28976.50, 29012.50, 28975.00, 28987.50, 1000, 954, 28987.88, 28991.67, 28993.75, 490, 510, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 44.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:38:01.112004, 28987.50, 29028.50, 28987.25, 29020.00, 1000, 950, 29005.81, 29011.92, 29007.88, 442, 558, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 45.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:39:59.973000, 29021.50, 29068.75, 29013.75, 29050.50, 1000, 923, 29038.63, 29044.33, 29041.25, 372, 628, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 46.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29012.35, 0.00, 29011.95, 0.00, 0.00, 0.00, 29011.75, 0.00, 0.00, 0.00
2026-6-11, 08:41:36.329000, 29049.50, 29054.75, 29000.75, 29010.50, 1000, 955, 29028.88, 29022.00, 29027.75, 586, 414, 0.00, 29013.75, 29013.50, 0.00, 29069.00, 0.00, 0.00, 0.00, 46.78, 0.00, 0.00, 0.00, 0.00, 29013.25, 28988.75, 0.00, 0.00, 0.00, 29055.00, 0.00, 0.00, 0.00, 29013.75, 29013.75, 29013.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29056.15, 0.00, 0.00, 29056.55, 0.00, 0.00, 0.00, 29056.75, 0.00
2026-6-11, 08:44:33.510000, 29012.00, 29081.75, 29012.00, 29033.50, 1000, 946, 29034.81, 29042.42, 29046.88, 424, 576, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 48.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29010.60, 0.00, 29010.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:45:03.515007, 29033.50, 29087.75, 29032.25, 29079.50, 1000, 957, 29058.25, 29066.50, 29060.00, 443, 557, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 48.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29030.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:46:57.734000, 29079.50, 29096.25, 29067.50, 29079.25, 1000, 931, 29080.63, 29081.00, 29081.88, 559, 441, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 48.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29098.05, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:48:13.848007, 29079.25, 29087.75, 29060.75, 29078.50, 1000, 954, 29076.56, 29075.67, 29074.25, 476, 524, 0.00, 29067.50, 29067.25, 0.00, 29096.50, 0.00, 0.00, 0.00, 48.09, 0.00, 0.00, 0.00, 0.00, 29067.00, 29042.50, 0.00, 0.00, 0.00, 29088.00, 0.00, 0.00, 0.00, 29067.50, 29067.50, 29067.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:51:16.660000, 29078.25, 29111.00, 29070.00, 29090.50, 1000, 938, 29087.44, 29090.50, 29090.50, 442, 558, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 48.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29068.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:53:46.602008, 29090.25, 29110.75, 29073.00, 29095.50, 1000, 983, 29092.38, 29093.08, 29091.88, 494, 506, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 48.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29071.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:55:49.975000, 29095.75, 29105.50, 29073.50, 29087.25, 1000, 938, 29090.50, 29088.75, 29089.50, 534, 466, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 47.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 08:58:46.144002, 29087.50, 29120.25, 29079.75, 29103.00, 1000, 774, 29097.63, 29101.00, 29100.00, 382, 618, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 47.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29119.05, 0.00, 0.00, 0.00, 0.00, 0.00, 29078.35, 0.00, 29077.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 09:00:08.035000, 29103.25, 29104.75, 29067.75, 29069.75, 1000, 893, 29086.38, 29080.75, 29086.25, 595, 405, 0.00, 29079.75, 29079.50, 0.00, 29120.50, 0.00, 0.00, 0.00, 48.25, 0.00, 0.00, 0.00, 0.00, 29079.25, 29054.75, 0.00, 0.00, 0.00, 29105.00, 0.00, 0.00, 0.00, 29079.75, 29079.75, 29079.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29106.55, 0.00, 0.00, 0.00, 29106.75, 0.00
2026-6-11, 09:01:37.761001, 29069.75, 29097.00, 29065.50, 29080.25, 1000, 857, 29078.13, 29080.92, 29081.25, 520, 480, 0.00, 29067.75, 29067.50, 0.00, 29105.00, 0.00, 0.00, 0.00, 48.39, 0.00, 0.00, 0.00, 0.00, 29067.25, 29042.75, 0.00, 0.00, 0.00, 29097.25, 0.00, 0.00, 0.00, 29067.75, 29067.75, 29067.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 09:05:15.039000, 29081.25, 29086.75, 29058.75, 29058.75, 1000, 900, 29071.38, 29068.08, 29072.75, 567, 433, 0.00, 29065.50, 29065.25, 0.00, 29097.25, 0.00, 0.00, 0.00, 48.18, 0.00, 0.00, 0.00, 0.00, 29065.00, 29040.50, 0.00, 0.00, 0.00, 29087.00, 0.00, 0.00, 0.00, 29065.50, 29065.50, 29065.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29088.15, 0.00, 0.00, 29088.55, 0.00, 0.00, 0.00, 29088.75, 0.00
2026-6-11, 09:09:23.457000, 29057.75, 29080.25, 29049.25, 29070.00, 1000, 911, 29064.31, 29066.50, 29064.75, 433, 567, 0.00, 29058.75, 29058.50, 0.00, 29087.00, 0.00, 0.00, 0.00, 47.38, 0.00, 0.00, 0.00, 0.00, 29058.25, 29033.75, 0.00, 0.00, 0.00, 29080.50, 0.00, 0.00, 0.00, 29058.75, 29058.75, 29058.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29047.85, 0.00, 29047.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-11, 09:13:06.267000, 29068.75, 29085.75, 29056.25, 29077.25, 1000, 937, 29072.00, 29073.08, 29071.00, 465, 535, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 46.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
