=== SECTION 1: BAR SIGNAL LIST (from GraphData) ===
Date,Bar_Time_NY,Direction,Open,High,Low,Close,Entry_Price,Target1_Price,Stop_Loss_Price,Bar_Volume_1000,Bid_Volume,Ask_Volume,Auto_Executed
2026-6-10,19:19:54.441000,BUY,28644.0,28690.75,28631.5,28657.0,28655.75,0.25,28655.5,1000,492,508,YES
2026-6-10,19:20:30.511000,SELL,28652.75,28660.25,28592.75,28627.75,28631.5,28631.25,28691.0,1000,521,479,YES
2026-6-10,19:30:53.844006,SELL,28686.5,28689.5,28642.75,28676.75,28660.75,28660.5,28698.75,1000,594,406,YES
2026-6-10,19:45:16.688000,SELL,28695.5,28718.0,28656.25,28690.25,28683.5,28683.25,28739.75,1000,505,495,YES
2026-6-10,19:53:17.059000,SELL,28690.0,28690.0,28645.0,28669.25,28656.25,28656.0,28718.25,1000,559,441,YES
2026-6-10,20:00:10.876000,SELL,28671.75,28708.75,28640.75,28640.75,28645.0,28644.75,28690.25,1000,473,527,YES
2026-6-10,20:04:40.178006,SELL,28640.75,28677.0,28624.75,28642.0,28640.75,28640.5,28709.0,1000,495,505,YES
2026-6-10,20:15:55.911003,BUY,28747.75,28816.0,28747.75,28814.25,28747.75,0.25,28747.5,1000,408,592,YES
2026-6-10,20:18:02.108001,SELL,28857.5,28861.25,28793.75,28796.5,28797.25,28797.0,28864.75,1000,608,392,YES
2026-6-10,20:20:50.584010,SELL,28796.5,28839.0,28783.0,28821.0,28793.75,28793.5,28861.5,1000,478,522,YES
2026-6-10,20:24:25.110001,SELL,28821.0,28821.75,28760.75,28782.0,28783.0,28782.75,28839.25,1000,540,460,YES
2026-6-10,20:33:52.207000,SELL,28796.75,28810.25,28720.75,28747.25,28760.75,28760.5,28802.25,1000,575,425,YES
2026-6-10,20:41:47.258001,SELL,28770.25,28797.75,28732.0,28797.75,28738.5,28738.25,28776.25,1000,472,528,YES
2026-6-10,21:03:03.491000,BUY,28890.75,28922.0,28879.25,28910.0,28893.75,0.25,28893.5,1000,323,677,YES
2026-6-10,21:04:38.386001,BUY,28910.25,28936.25,28902.25,28935.25,28922.0,0.25,28921.75,1000,291,709,YES
2026-6-10,21:06:04.815003,BUY,28935.25,28941.75,28895.75,28936.75,28936.25,0.25,28936.0,1000,512,488,YES
2026-6-10,21:11:10.732001,BUY,28961.0,28987.75,28959.5,28986.75,28960.75,0.25,28960.5,1000,234,766,YES
2026-6-10,21:12:10.880000,BUY,28987.5,29009.0,28976.25,29009.0,28987.75,0.25,28987.5,1000,445,555,YES
2026-6-10,21:16:12.794009,SELL,28991.75,29021.0,28981.25,29019.25,28984.75,28984.5,29021.25,1000,500,500,YES
2026-6-10,21:19:54.714000,SELL,29018.25,29028.25,28980.75,29020.75,28981.25,28981.0,29021.25,1000,496,504,YES
2026-6-10,21:31:14.973000,SELL,29022.75,29028.75,28992.75,28992.75,29019.5,29019.25,29058.0,1000,591,409,YES
2026-6-10,21:37:01.426014,SELL,28992.75,29049.0,28989.25,29027.25,28992.75,28992.5,29029.0,1000,470,530,YES
2026-6-10,21:40:00.486000,SELL,29026.5,29036.75,28979.25,28998.75,28989.25,28989.0,29049.25,1000,571,429,YES
2026-6-10,21:46:22.009000,SELL,28998.0,29008.75,28959.5,28961.0,28979.25,28979.0,29037.0,1000,560,440,YES
2026-6-10,21:53:37.733000,SELL,28961.75,28983.5,28930.25,28930.25,28959.5,28959.25,29009.0,1000,564,436,YES
2026-6-10,21:57:30.681000,SELL,28930.75,28966.5,28926.25,28957.25,28930.25,28930.0,28983.75,1000,468,532,YES
2026-6-10,22:10:00.380001,SELL,28953.75,28954.25,28909.0,28920.5,28941.75,28941.5,28989.5,1000,492,508,YES
2026-6-10,22:17:18.430000,SELL,28920.25,28938.75,28872.5,28883.5,28909.0,28908.75,28954.5,1000,568,432,YES
2026-6-10,22:23:17.343000,SELL,28882.75,28883.5,28851.25,28864.25,28872.5,28872.25,28939.0,1000,579,421,YES
2026-6-10,22:27:58.245000,SELL,28865.5,28874.75,28839.25,28850.0,28851.25,28851.0,28883.75,1000,502,498,YES
2026-6-10,22:34:06.113000,SELL,28851.75,28879.75,28824.0,28876.75,28839.25,28839.0,28875.0,1000,425,575,YES
2026-6-10,23:07:15.911000,SELL,28920.75,28937.75,28881.25,28906.5,28915.25,28915.0,28970.5,1000,518,482,YES
2026-6-10,23:17:38.408001,SELL,28906.75,28920.25,28874.0,28913.5,28881.25,28881.0,28938.0,1000,504,496,YES
2026-6-11,00:03:45.422001,SELL,29016.75,29032.25,28997.5,29016.0,29004.25,29004.0,29038.75,1000,489,511,YES
2026-6-11,00:51:12.156005,SELL,29063.75,29077.0,29052.75,29056.75,29064.0,29063.75,29096.0,1000,506,494,YES
2026-6-11,01:00:33.526007,SELL,29056.75,29059.5,29020.5,29032.0,29052.75,29052.5,29077.25,1000,515,485,YES
2026-6-11,01:04:08.051000,SELL,29033.75,29039.5,29007.75,29030.25,29020.5,29020.25,29059.75,1000,512,488,YES
2026-6-11,01:16:16.232000,SELL,29031.75,29042.75,29006.5,29015.75,29007.75,29007.5,29039.75,1000,483,517,YES
2026-6-11,01:29:41.540001,SELL,29015.5,29040.5,29004.75,29025.5,29006.5,29006.25,29043.0,1000,484,516,YES
2026-6-11,01:49:13.406009,SELL,29040.0,29048.75,29019.25,29035.0,29022.5,29022.25,29044.0,1000,479,521,YES
2026-6-11,01:59:03.721000,SELL,29033.5,29043.25,29013.0,29017.0,29019.25,29019.0,29049.0,1000,525,475,YES
2026-6-11,02:04:54.744000,SELL,29018.5,29026.75,28978.25,28991.5,29013.0,29012.75,29043.5,1000,566,434,YES
2026-6-11,02:31:08.010003,SELL,29037.75,29062.75,29020.75,29055.0,29035.75,29035.5,29066.0,1000,506,494,YES
2026-6-11,03:04:22.959013,SELL,29102.0,29102.25,29061.25,29080.25,29079.5,29079.25,29112.5,1000,538,462,YES
2026-6-11,03:12:55.003000,SELL,29079.25,29110.5,29056.75,29110.25,29061.25,29061.0,29102.5,1000,444,556,YES
2026-6-11,03:25:05.045006,SELL,29154.75,29157.0,29119.75,29142.5,29134.25,29134.0,29161.5,1000,523,477,YES
2026-6-11,03:39:07.569000,SELL,29151.75,29158.25,29127.5,29129.25,29133.0,29132.75,29160.0,1000,560,440,YES
2026-6-11,03:50:13.455001,SELL,29129.25,29170.25,29124.75,29163.25,29127.5,29127.25,29158.5,1000,451,549,YES
2026-6-11,04:13:06.105000,SELL,29216.5,29220.0,29181.5,29205.0,29194.0,29193.75,29217.75,1000,466,534,YES
2026-6-11,04:39:49.260005,SELL,29209.75,29217.75,29187.75,29191.75,29202.5,29202.25,29229.0,1000,563,437,YES
2026-6-11,04:50:31.366003,SELL,29192.0,29214.75,29182.0,29205.0,29187.75,29187.5,29218.0,1000,454,546,YES
2026-6-11,05:04:07.633001,SELL,29205.0,29210.5,29172.25,29172.25,29182.0,29181.75,29215.0,1000,578,422,YES
2026-6-11,05:10:55.601008,SELL,29171.25,29182.5,29162.75,29164.5,29172.25,29172.0,29210.75,1000,494,506,YES
2026-6-11,05:17:33.606014,SELL,29164.5,29183.5,29152.5,29162.0,29162.75,29162.5,29182.75,1000,501,499,YES
2026-6-11,05:27:20.892000,SELL,29161.0,29179.75,29150.75,29177.0,29152.5,29152.25,29183.75,1000,461,539,YES
2026-6-11,05:50:04.813000,SELL,29184.0,29200.75,29168.0,29178.75,29168.75,29168.5,29200.5,1000,415,585,YES
2026-6-11,06:15:50.890000,SELL,29192.5,29196.0,29166.25,29174.75,29173.5,29173.25,29210.0,1000,530,470,YES
2026-6-11,06:58:02.890006,SELL,29175.75,29180.75,29142.5,29145.5,29174.5,29174.25,29198.0,1000,569,431,YES
2026-6-11,07:02:02.864001,SELL,29145.5,29157.25,29127.5,29137.0,29142.5,29142.25,29181.0,1000,494,506,YES
2026-6-11,07:06:37.453000,SELL,29137.0,29154.75,29105.25,29130.5,29127.5,29127.25,29157.5,1000,509,491,YES
2026-6-11,07:20:45.884002,SELL,29132.5,29160.5,29114.0,29159.25,29123.5,29123.25,29141.0,1000,421,579,YES
2026-6-11,07:37:00.246058,SELL,29193.0,29197.5,29153.0,29156.0,29160.25,29160.0,29193.0,1000,543,457,YES
2026-6-11,08:02:05.092001,SELL,29205.75,29207.75,29180.5,29197.75,29184.25,29184.0,29206.0,1000,478,522,YES
2026-6-11,08:08:59.603000,SELL,29197.75,29202.0,29167.75,29171.75,29180.5,29180.25,29208.0,1000,540,460,YES
2026-6-11,08:18:53.032000,SELL,29172.25,29177.75,29122.75,29122.75,29167.75,29167.5,29202.25,1000,633,367,YES
2026-6-11,08:22:09.074009,SELL,29122.75,29139.75,29072.75,29076.25,29122.75,29122.5,29178.0,1000,558,442,YES
2026-6-11,08:22:14.802000,SELL,29077.5,29098.5,29047.5,29067.25,29072.75,29072.5,29140.0,1000,523,477,YES
2026-6-11,08:22:32.954001,SELL,29066.75,29077.75,29031.75,29058.75,29047.5,29047.25,29098.75,1000,503,497,YES
2026-6-11,08:23:01.676007,SELL,29058.75,29063.5,29013.5,29027.25,29031.75,29031.5,29078.0,1000,618,382,YES
2026-6-11,08:23:31.418020,SELL,29026.5,29088.5,29009.25,29085.5,29013.5,29013.25,29063.75,1000,494,506,YES
2026-6-11,08:25:09.296000,SELL,29097.75,29100.5,29042.75,29042.75,29053.0,29052.75,29098.0,1000,545,455,YES
2026-6-11,08:26:13.296000,SELL,29042.75,29078.25,29026.25,29053.0,29042.75,29042.5,29100.75,1000,434,566,YES
2026-6-11,08:27:36.965000,SELL,29054.25,29089.25,29017.75,29018.0,29026.25,29026.0,29078.5,1000,505,495,YES
2026-6-11,08:30:08.561000,SELL,29017.0,29071.5,29004.75,29028.5,29017.75,29017.5,29089.5,1000,531,469,YES
2026-6-11,08:31:53.973004,SELL,29028.5,29048.25,28985.25,28985.25,29004.75,29004.5,29071.75,1000,510,490,YES
